Environment,Genotype,Group,Geno.GY_control,Geno.GY_test,Trial.GY_control,Trial.GY_test,Cov_DSI,SD_blue,SD_weight,PH_blue,PH_weight,NDVI_blue,NDVI_weight,GR_blue,GR_weight,GY_blue,GY_weight,TKW_blue,TKW_weight,TW_blue,TW_weight
2023 THD,KSTdGD80.134,WIL,1.3048,1.3048,0.2495,0.2495,0,-0.7838,6.0078,1.1111,18.3374,NA,NA,NA,NA,1.3048,11.2362,-1.2934,8.767,1.0957,21.3539
2023 THD,KSTdGD80.135,WIL,0.9875,0.9875,0.2495,0.2495,0,1.8941,6.712,0.4985,21.369,NA,NA,NA,NA,0.9875,13.1258,-1.7975,8.8679,0.1922,22.8122
2023 THD,KSTdGD80.137,WIL,0.6978,0.6978,0.2495,0.2495,0,0.2372,6.7116,0.5005,21.3695,NA,NA,NA,NA,0.6978,13.1351,-0.8576,8.8987,-0.2292,22.8737
2023 THD,KSTdGD80.138,WIL,1.1887,1.1887,0.2495,0.2495,0,-0.0512,6.7106,0.8788,21.3678,NA,NA,NA,NA,1.1887,13.1243,1.7346,8.8714,-0.8431,22.8149
2023 THD,KSTdGD80.141,WIL,-0.8097,-0.8097,0.2495,0.2495,0,1.4062,5.4657,-0.079,16.1762,NA,NA,NA,NA,-0.8097,9.8989,0.6391,8.6857,-0.9725,20.0769
2023 THD,KSTdGD80.142,WIL,0.1536,0.1536,0.2495,0.2495,0,0.3782,6.7131,0.7673,21.3699,NA,NA,NA,NA,0.1536,13.0611,-0.3864,8.8876,-2.5432,22.8328
2023 THD,KSTdGD80.143,WIL,-0.9001,-0.9001,0.2495,0.2495,0,0.318,6.7115,1.2854,21.3681,NA,NA,NA,NA,-0.9001,13.126,1.3446,8.8686,-0.6354,22.8299
2023 THD,KSTdGD80.144,WIL,0.0871,0.0871,0.2495,0.2495,0,-0.9556,5.6905,0.0285,17.7026,NA,NA,NA,NA,0.0871,11.4929,0.7617,8.7801,-1.9662,21.3236
2023 THD,KSTdGD80.147,WIL,-0.3445,-0.3445,0.2495,0.2495,0,0.1796,6.7102,0.8149,21.3666,NA,NA,NA,NA,-0.3445,13.1237,0.3548,8.8654,-0.483,22.8202
2023 THD,KSTdGD80.148,WIL,0.3322,0.3322,0.2495,0.2495,0,0.7414,6.2344,0.495,19.8662,NA,NA,NA,NA,0.3322,12.8301,-0.6877,8.8724,0.5206,22.5749
2023 THD,KSTdGD80.149,WIL,-1.4528,-1.4528,0.2495,0.2495,0,1.9442,6.7131,-0.5656,21.367,NA,NA,NA,NA,-1.4528,13.1275,-0.9818,8.8952,-0.9799,22.8169
2023 THD,KSTdGD80.15,WIL,1.199,1.199,0.2495,0.2495,0,0.6844,6.171,0.3101,19.2079,NA,NA,NA,NA,1.199,11.7952,-0.1084,8.7954,0.4942,21.5545
2023 THD,KSTdGD80.150,WIL,0.2135,0.2135,0.2495,0.2495,0,1.3903,6.7129,-0.2608,21.3682,NA,NA,NA,NA,0.2135,13.1276,-0.3186,8.8864,0.1946,22.8138
2023 THD,KSTdGD80.151,WIL,-0.2947,-0.2947,0.2495,0.2495,0,0.3796,5.596,1.1809,17.4351,NA,NA,NA,NA,-0.2947,11.4426,0.4853,8.6807,-0.3321,21.1474
2023 THD,KSTdGD80.153,WIL,-0.6098,-0.6098,0.2495,0.2495,0,-0.4822,6.091,-0.1044,18.9034,NA,NA,NA,NA,-0.6098,11.7353,-0.1234,8.7994,-1.9255,21.573
2023 THD,KSTdGD80.154,WIL,-0.0666,-0.0666,0.2495,0.2495,0,1.5556,6.7113,1.4823,21.3676,NA,NA,NA,NA,-0.0666,13.1255,0.0467,8.861,0.6956,22.8084
2023 THD,KSTdGD80.155,WIL,-0.5205,-0.5205,0.2495,0.2495,0,0.3085,6.1343,-0.3334,19.5017,NA,NA,NA,NA,-0.5205,12.7367,0.3479,8.8895,0.427,22.512
2023 THD,KSTdGD80.156,WIL,1.1893,1.1893,0.2495,0.2495,0,-0.0102,5.6756,0.5732,17.7387,NA,NA,NA,NA,1.1893,11.5247,-1.3211,8.7967,1.2303,21.2018
2023 THD,KSTdGD80.157,WIL,1.3945,1.3945,0.2495,0.2495,0,0.0003,6.631,0.0747,21.0624,NA,NA,NA,NA,1.3945,13.054,-1.0661,8.8833,0.5774,22.7761
2023 THD,KSTdGD80.158,WIL,-0.9091,-0.9091,0.2495,0.2495,0,0.0439,6.0073,0.4386,18.3359,NA,NA,NA,NA,-0.9091,11.2365,-0.017,8.7801,-0.0297,21.377
2023 THD,KSTdGD80.159,WIL,1.5753,1.5753,0.2495,0.2495,0,-0.3377,6.1212,0.1069,19.5496,NA,NA,NA,NA,1.5753,12.7946,-1.0268,8.8775,0.0203,22.4593
2023 THD,KSTdGD80.16,WIL,-0.4608,-0.4608,0.2495,0.2495,0,-0.5516,6.12,0.9788,19.5497,NA,NA,NA,NA,-0.4608,12.7982,0.9654,8.8803,1.6301,22.4814
2023 THD,KSTdGD80.160,WIL,-0.0824,-0.0824,0.2495,0.2495,0,-0.4426,6.1697,-0.0519,19.2062,NA,NA,NA,NA,-0.0824,11.7942,-0.1193,8.8,-1.6374,21.5614
2023 THD,KSTdGD80.161,WIL,-0.1802,-0.1802,0.2495,0.2495,0,-0.4818,6.0062,-0.2558,18.333,NA,NA,NA,NA,-0.1802,11.226,0.0812,8.7818,-0.4632,21.3364
2023 THD,KSTdGD80.163,WIL,0.1676,0.1676,0.2495,0.2495,0,-0.6392,6.0393,-0.8506,19.2459,NA,NA,NA,NA,0.1676,12.7286,-0.7881,8.8777,0.3395,22.438
2023 THD,KSTdGD80.164,WIL,0.0175,0.0175,0.2495,0.2495,0,0.3397,5.4164,0.5205,16.5236,NA,NA,NA,NA,0.0175,10.9098,-1.6674,8.7728,-0.9909,21.0475
2023 THD,KSTdGD80.166,WIL,1.0095,1.0095,0.2495,0.2495,0,0.5199,6.7127,0.6478,21.3678,NA,NA,NA,NA,1.0095,13.1288,-0.1845,8.8829,0.7922,22.8099
2023 THD,KSTdGD80.169,WIL,-0.6308,-0.6308,0.2495,0.2495,0,-1.0254,6.7134,-1.946,21.3693,NA,NA,NA,NA,-0.6308,13.131,-0.0838,8.8956,1.2204,22.8305
2023 THD,KSTdGD80.170,WIL,-0.6807,-0.6807,0.2495,0.2495,0,0.2428,6.0069,-0.1624,18.3376,NA,NA,NA,NA,-0.6807,11.242,1.6327,8.779,-0.5131,21.4241
2023 THD,KSTdGD80.173,WIL,-1.0394,-1.0394,0.2495,0.2495,0,0.7356,6.6342,-0.2558,21.0666,NA,NA,NA,NA,-1.0394,13.0677,-1.0463,8.8867,-0.7221,22.8144
2023 THD,KSTdGD80.175,WIL,1.9607,1.9607,0.2495,0.2495,0,-0.4601,6.1175,-0.1187,19.5502,NA,NA,NA,NA,1.9607,12.792,-1.3818,8.8702,1.3222,22.4882
2023 THD,KSTdGD80.176,WIL,1.4242,1.4242,0.2495,0.2495,0,0.9346,5.6023,0.1884,17.4362,NA,NA,NA,NA,1.4242,11.4596,-1.0544,8.7957,-0.436,21.1658
2023 THD,KSTdGD80.177,WIL,-0.0417,-0.0417,0.2495,0.2495,0,-1.5562,6.7119,-0.8261,21.3684,NA,NA,NA,NA,-0.0417,13.1229,0.0385,8.8766,-2.5554,22.7904
2023 THD,KSTdGD80.18,WIL,1.281,1.281,0.2495,0.2495,0,0.13,5.688,0.8598,17.7004,NA,NA,NA,NA,1.281,11.4812,-0.1374,8.7743,1.1167,21.2725
2023 THD,KSTdGD80.180,WIL,0.4154,0.4154,0.2495,0.2495,0,-0.0463,6.7132,-0.3817,21.3697,NA,NA,NA,NA,0.4154,13.1296,-0.6636,8.8932,0.0323,22.838
2023 THD,KSTdGD80.181,WIL,1.7658,1.7658,0.2495,0.2495,0,-0.2956,5.9071,0.9255,17.9707,NA,NA,NA,NA,1.7658,11.1578,0.1303,8.7603,0.5943,21.2983
2023 THD,KSTdGD80.182,WIL,1.1453,1.1453,0.2495,0.2495,0,0.8346,6.1706,-0.1155,19.205,NA,NA,NA,NA,1.1453,11.7896,-1.6034,8.7846,0.4366,21.5343
2023 THD,KSTdGD80.183,WIL,-0.2372,-0.2372,0.2495,0.2495,0,1.8971,6.6333,0.2133,21.0656,NA,NA,NA,NA,-0.2372,13.0668,0.9066,8.885,-0.4164,22.8159
2023 THD,KSTdGD80.184,WIL,-1.4792,-1.4792,0.2495,0.2495,0,1.3698,6.7114,-0.1875,21.3682,NA,NA,NA,NA,-1.4792,13.1306,0.2431,8.8797,-1.0074,22.8526
2023 THD,KSTdGD80.185,WIL,0.2738,0.2738,0.2495,0.2495,0,-0.1094,5.9262,0.1297,18.0244,NA,NA,NA,NA,0.2738,11.1687,-0.4757,8.7716,-2.0602,21.3255
2023 THD,KSTdGD80.186,WIL,-0.1623,-0.1623,0.2495,0.2495,0,1.0628,6.6344,0.337,21.066,NA,NA,NA,NA,-0.1623,13.067,0.7054,8.8844,-2.1034,22.7884
2023 THD,KSTdGD80.187,WIL,1.0616,1.0616,0.2495,0.2495,0,0.3416,6.0426,-0.131,19.2511,NA,NA,NA,NA,1.0616,12.729,-0.7449,8.8863,0.4898,22.4728
2023 THD,KSTdGD80.188,WIL,-0.3893,-0.3893,0.2495,0.2495,0,0.5038,6.7131,-0.3999,21.3701,NA,NA,NA,NA,-0.3893,13.1312,0.0924,8.8888,1.0082,22.823
2023 THD,KSTdGD80.189,WIL,-0.8434,-0.8434,0.2495,0.2495,0,0.3352,6.5543,0.8897,20.7614,NA,NA,NA,NA,-0.8434,13.0019,0.4667,8.8873,-0.0376,22.767
2023 THD,KSTdGD80.19,WIL,1.1132,1.1132,0.2495,0.2495,0,-0.0698,6.008,0.1343,18.3395,NA,NA,NA,NA,1.1132,11.2396,-1.0089,8.7827,1.5161,21.3899
2023 THD,KSTdGD80.190,WIL,0.5003,0.5003,0.2495,0.2495,0,0.0932,6.0068,0.2327,18.3379,NA,NA,NA,NA,0.5003,11.2396,-0.5764,8.7632,0.4098,21.4066
2023 THD,KSTdGD80.191,WIL,0.4684,0.4684,0.2495,0.2495,0,-0.069,3.3558,0.2455,10.6829,NA,NA,NA,NA,0.4684,6.5636,-1.19,4.4336,-3.2342,11.4032
2023 THD,KSTdGD80.192,WIL,0.0142,0.0142,0.2495,0.2495,0,-1.2073,2.7608,0.1434,8.8663,NA,NA,NA,NA,0.0142,6.2303,-0.1558,4.4215,0.4238,11.0947
2023 THD,KSTdGD80.193,WIL,-0.671,-0.671,0.2495,0.2495,0,-0.1985,3.3561,1.4589,10.6838,NA,NA,NA,NA,-0.671,6.5663,0.3783,4.4421,-1.7378,11.4133
2023 THD,KSTdGD80.194,WIL,-0.0791,-0.0791,0.2495,0.2495,0,-0.5497,3.3563,1.1171,10.6844,NA,NA,NA,NA,-0.0791,6.5663,-0.0708,4.4444,0.4487,11.4156
2023 THD,KSTdGD80.195,WIL,0.8712,0.8712,0.2495,0.2495,0,-0.079,2.6498,1.7924,7.6503,NA,NA,NA,NA,0.8712,4.6673,0.0843,4.3255,-2.0054,9.9324
2023 THD,KSTdGD80.197,WIL,-0.668,-0.668,0.2495,0.2495,0,0.4734,2.879,-0.5581,9.1827,NA,NA,NA,NA,-0.668,6.2633,-0.2698,4.4398,-1.7978,11.1515
2023 THD,KSTdGD80.198,WIL,0.4242,0.4242,0.2495,0.2495,0,-1.4766,2.8668,-0.2061,9.139,NA,NA,NA,NA,0.4242,6.2555,-0.332,4.4397,0.6831,11.1261
2023 THD,KSTdGD80.199,WIL,1.7907,1.7907,0.2495,0.2495,0,0.2066,3.3566,0.5756,10.6843,NA,NA,NA,NA,1.7907,6.5633,-0.253,4.4403,0.5192,11.4066
2023 THD,KSTdGD80.2,WIL,-0.28,-0.28,0.2495,0.2495,0,0.2705,6.0415,-0.131,19.2465,NA,NA,NA,NA,-0.28,12.734,0.7044,8.8689,-1.6327,22.4544
2023 THD,KSTdGD80.201,WIL,-0.5495,-0.5495,0.2495,0.2495,0,3.2472,3.3562,1.6176,10.6839,NA,NA,NA,NA,-0.5495,6.5666,-1.0688,4.4449,0.4485,11.4154
2023 THD,KSTdGD80.202,WIL,0.0595,0.0595,0.2495,0.2495,0,1.0754,3.3563,-0.3463,10.6844,NA,NA,NA,NA,0.0595,6.5664,-1.114,4.4446,1.0498,11.416
2023 THD,KSTdGD80.203,WIL,-0.8808,-0.8808,0.2495,0.2495,0,0.2192,3.3549,-0.1388,10.683,NA,NA,NA,NA,-0.8808,6.5614,-1.3321,4.425,-0.0966,11.3995
2023 THD,KSTdGD80.204,WIL,0.3357,0.3357,0.2495,0.2495,0,-0.1418,3.3552,0.4796,10.6835,NA,NA,NA,NA,0.3357,6.5621,0.899,4.432,0.2528,11.4014
2023 THD,KSTdGD80.206,WIL,1.1784,1.1784,0.2495,0.2495,0,-0.5939,2.8004,0.5135,8.4605,NA,NA,NA,NA,1.1784,5.2176,-0.4272,4.3462,1.0546,10.1398
2023 THD,KSTdGD80.207,WIL,-1.2732,-1.2732,0.2495,0.2495,0,1.2702,3.2777,0.1875,10.3811,NA,NA,NA,NA,-1.2732,6.5043,-0.5356,4.4479,0.4744,11.3991
2023 THD,KSTdGD80.208,WIL,0.617,0.617,0.2495,0.2495,0,-0.6143,3.3564,0.5237,10.6844,NA,NA,NA,NA,0.617,6.5659,-0.4759,4.4449,0.6197,11.411
2023 THD,KSTdGD80.209,WIL,0.5887,0.5887,0.2495,0.2495,0,-1.5247,3.355,0.2019,10.6833,NA,NA,NA,NA,0.5887,6.5619,-1.3242,4.428,-0.3334,11.4003
2023 THD,KSTdGD80.21,WIL,0.5512,0.5512,0.2495,0.2495,0,0.8919,6.007,0.2289,18.3352,NA,NA,NA,NA,0.5512,11.2333,0.1769,8.7848,0.5729,21.3597
2023 THD,KSTdGD80.210,WIL,-1.259,-1.259,0.2495,0.2495,0,-1.0066,3.3557,0.8038,10.6834,NA,NA,NA,NA,-1.259,6.5639,0.5716,4.4295,0.0455,11.403
2023 THD,KSTdGD80.211,WIL,0.7051,0.7051,0.2495,0.2495,0,0.5567,3.3563,-0.2681,10.6843,NA,NA,NA,NA,0.7051,6.5674,-1.6621,4.4479,0.6949,11.4289
2023 THD,KSTdGD80.212,WIL,0.0969,0.0969,0.2495,0.2495,0,-0.4519,2.6495,1.5321,7.6497,NA,NA,NA,NA,0.0969,4.6652,0.0427,4.3168,-1.4067,9.9245
2023 THD,KSTdGD80.213,WIL,-1.0079,-1.0079,0.2495,0.2495,0,0.9335,3.3565,-0.198,10.6847,NA,NA,NA,NA,-1.0079,6.5666,0.8003,4.4459,-0.7274,11.4233
2023 THD,KSTdGD80.214,WIL,-0.089,-0.089,0.2495,0.2495,0,0.4768,3.3565,-0.7986,10.6846,NA,NA,NA,NA,-0.089,6.5666,-0.1966,4.4489,0.0976,11.4196
2023 THD,KSTdGD80.215,WIL,-0.4891,-0.4891,0.2495,0.2495,0,2.2095,3.3567,-0.7105,10.6847,NA,NA,NA,NA,-0.4891,6.5625,-1.9359,4.4452,-0.9519,11.4099
2023 THD,KSTdGD80.216,WIL,0.6137,0.6137,0.2495,0.2495,0,0.4357,2.6507,0.5083,7.6505,NA,NA,NA,NA,0.6137,4.6668,-0.4844,4.3294,0.2171,9.9314
2023 THD,KSTdGD80.217,WIL,0.6781,0.6781,0.2495,0.2495,0,0.5483,2.5498,0.0919,7.2868,NA,NA,NA,NA,0.6781,4.5921,-0.6728,4.309,0.4736,9.8796
2023 THD,KSTdGD80.218,WIL,0.5862,0.5862,0.2495,0.2495,0,-0.488,3.3562,0.03,10.684,NA,NA,NA,NA,0.5862,6.5666,-1.2085,4.4452,0.2778,11.4145
2023 THD,KSTdGD80.219,WIL,-0.3149,-0.3149,0.2495,0.2495,0,-0.1484,3.3564,-0.4148,10.6844,NA,NA,NA,NA,-0.3149,6.5659,1.3289,4.4443,0.7379,11.4109
2023 THD,KSTdGD80.22,WIL,0.9063,0.9063,0.2495,0.2495,0,-0.016,6.7093,0.8811,21.3666,NA,NA,NA,NA,0.9063,13.1166,-0.7986,8.88,1.4199,22.8349
2023 THD,KSTdGD80.220,WIL,0.5531,0.5531,0.2495,0.2495,0,-0.1389,3.2777,-0.0992,10.3813,NA,NA,NA,NA,0.5531,6.4985,-0.7445,4.439,0.3489,11.3662
2023 THD,KSTdGD80.221,WIL,0.6639,0.6639,0.2495,0.2495,0,1.7553,3.3562,2.2345,10.6841,NA,NA,NA,NA,0.6639,6.5616,-0.1839,4.4307,1.6855,11.3908
2023 THD,KSTdGD80.222,WIL,-0.6379,-0.6379,0.2495,0.2495,0,1.0548,3.3562,0.5122,10.684,NA,NA,NA,NA,-0.6379,6.5656,-0.4627,4.4412,-0.4747,11.4089
2023 THD,KSTdGD80.224,WIL,-0.0691,-0.0691,0.2495,0.2495,0,-0.6062,3.3558,0.1703,10.6832,NA,NA,NA,NA,-0.0691,6.5655,0.9235,4.4351,1.7509,11.4123
2023 THD,KSTdGD80.225,WIL,0.8778,0.8778,0.2495,0.2495,0,-0.4642,3.3565,0.4457,10.6847,NA,NA,NA,NA,0.8778,6.5645,-0.6269,4.4372,-0.1355,11.4038
2023 THD,KSTdGD80.226,WIL,0.9869,0.9869,0.2495,0.2495,0,1.2687,2.6512,-0.1758,7.6511,NA,NA,NA,NA,0.9869,4.6702,-0.7302,4.3364,0.0441,9.9677
2023 THD,KSTdGD80.227,WIL,1.702,1.702,0.2495,0.2495,0,-1.1952,3.3562,-0.0685,10.684,NA,NA,NA,NA,1.702,6.5651,-0.4514,4.4397,0.6305,11.407
2023 THD,KSTdGD80.229,WIL,-1.002,-1.002,0.2495,0.2495,0,2.8183,3.356,-0.9006,10.6837,NA,NA,NA,NA,-1.002,6.5644,-0.0506,4.4373,-0.1062,11.4048
2023 THD,KSTdGD80.230,WIL,0.6299,0.6299,0.2495,0.2495,0,1.2291,3.357,0.9578,10.6853,NA,NA,NA,NA,0.6299,6.5648,-0.894,4.4473,-0.1071,11.4146
2023 THD,KSTdGD80.231,WIL,0.5577,0.5577,0.2495,0.2495,0,1.8105,3.3561,-0.2948,10.6838,NA,NA,NA,NA,0.5577,6.5653,-0.2875,4.4415,0.1833,11.4115
2023 THD,KSTdGD80.232,WIL,-0.2776,-0.2776,0.2495,0.2495,0,-0.0791,3.3555,-1.163,10.6832,NA,NA,NA,NA,-0.2776,6.5635,-0.1793,4.4272,-0.9369,11.4024
2023 THD,KSTdGD80.233,WIL,-0.146,-0.146,0.2495,0.2495,0,1.3684,3.3553,-0.2428,10.6836,NA,NA,NA,NA,-0.146,6.5623,-0.0821,4.4356,-0.9751,11.4039
2023 THD,KSTdGD80.238,WIL,0.5315,0.5315,0.2495,0.2495,0,1.6768,3.3562,1.0677,10.684,NA,NA,NA,NA,0.5315,6.5666,-0.5887,4.4453,0.5588,11.4146
2023 THD,KSTdGD80.239,WIL,0.2677,0.2677,0.2495,0.2495,0,1.396,3.3559,1.1892,10.6838,NA,NA,NA,NA,0.2677,6.5633,-0.417,4.4284,0.3268,11.3932
2023 THD,KSTdGD80.24,WIL,0.9187,0.9187,0.2495,0.2495,0,0.0505,5.703,0.4169,17.7046,NA,NA,NA,NA,0.9187,11.5225,-0.0479,8.8007,0.4663,21.3977
2023 THD,KSTdGD80.243,WIL,-0.3237,-0.3237,0.2495,0.2495,0,1.531,3.3561,0.7202,10.6839,NA,NA,NA,NA,-0.3237,6.5646,-0.6606,4.4303,-0.0213,11.4024
2023 THD,KSTdGD80.246,WIL,0.7626,0.7626,0.2495,0.2495,0,1.1777,2.6508,0.4836,7.6505,NA,NA,NA,NA,0.7626,4.6676,-1.1534,4.3328,0.2181,9.935
2023 THD,KSTdGD80.25,WIL,0.5544,0.5544,0.2495,0.2495,0,-0.2765,6.0064,-0.1247,18.3351,NA,NA,NA,NA,0.5544,11.2321,-0.691,8.7722,0.4709,21.3751
2023 THD,KSTdGD80.252,WIL,0.3777,0.3777,0.2495,0.2495,0,-0.2821,3.3551,0.3029,10.6835,NA,NA,NA,NA,0.3777,6.5602,-0.9246,4.428,0.9494,11.3912
2023 THD,KSTdGD80.256,WIL,0.6491,0.6491,0.2495,0.2495,0,-0.3741,3.3566,0.766,10.6845,NA,NA,NA,NA,0.6491,6.5647,-0.9489,4.4448,-0.4019,11.4097
2023 THD,KSTdGD80.257,WIL,0.5547,0.5547,0.2495,0.2495,0,-0.7051,3.2777,0.1263,10.3811,NA,NA,NA,NA,0.5547,6.5027,1.4674,4.3501,1.0676,11.3884
2023 THD,KSTdGD80.258,WIL,-1.1263,-1.1263,0.2495,0.2495,0,0.7501,3.3557,-0.116,10.6837,NA,NA,NA,NA,-1.1263,6.5662,-0.0378,4.4404,-0.3428,11.4121
2023 THD,KSTdGD80.259,WIL,0.6228,0.6228,0.2495,0.2495,0,0.2876,3.3561,-0.0764,10.6837,NA,NA,NA,NA,0.6228,6.5632,-1.4701,4.429,-0.5383,11.4004
2023 THD,KSTdGD80.26,WIL,-0.1839,-0.1839,0.2495,0.2495,0,0.205,5.3023,1.974,15.3073,NA,NA,NA,NA,-0.1839,9.3439,0.4394,8.6702,1.0689,19.9038
2023 THD,KSTdGD80.261,WIL,1.7968,1.7968,0.2495,0.2495,0,0.5437,3.2777,-0.1207,10.381,NA,NA,NA,NA,1.7968,6.5002,-1.6725,4.4332,0.5306,11.3715
2023 THD,KSTdGD80.262,WIL,0.4503,0.4503,0.2495,0.2495,0,0.9186,3.3559,-0.2183,10.684,NA,NA,NA,NA,0.4503,6.5652,0.4772,4.4408,-0.5356,11.4077
2023 THD,KSTdGD80.263,WIL,0.0413,0.0413,0.2495,0.2495,0,0.9128,3.2775,0.6314,10.3805,NA,NA,NA,NA,0.0413,6.5013,0.6574,4.4341,-0.3775,11.3788
2023 THD,KSTdGD80.264,WIL,0.1498,0.1498,0.2495,0.2495,0,-1.2727,3.3557,0.6117,10.6833,NA,NA,NA,NA,0.1498,6.5637,0.5627,4.4231,-2.5712,11.4018
2023 THD,KSTdGD80.265,WIL,1.746,1.746,0.2495,0.2495,0,-0.3847,3.3562,0.5735,10.6837,NA,NA,NA,NA,1.746,6.561,-0.1418,4.4325,0.8202,11.3943
2023 THD,KSTdGD80.266,WIL,1.1503,1.1503,0.2495,0.2495,0,0.9813,2.8788,0.0638,9.182,NA,NA,NA,NA,1.1503,6.2591,-0.1321,4.4375,1.4816,11.1204
2023 THD,KSTdGD80.268,WIL,1.1909,1.1909,0.2495,0.2495,0,0.5761,2.3945,1.0682,7.6753,NA,NA,NA,NA,1.1909,5.9498,-2.022,4.4252,1.5748,10.8376
2023 THD,KSTdGD80.269,WIL,-0.0291,-0.0291,0.2495,0.2495,0,0.9392,2.6507,-0.512,7.6504,NA,NA,NA,NA,-0.0291,4.6665,-0.129,4.3284,1.0458,9.9296
2023 THD,KSTdGD80.270,WIL,-0.8884,-0.8884,0.2495,0.2495,0,0.1534,3.3557,-1.2657,10.6834,NA,NA,NA,NA,-0.8884,6.5644,0.0388,4.4336,-0.5469,11.4073
2023 THD,KSTdGD80.272,WIL,0.7514,0.7514,0.2495,0.2495,0,-1.1496,3.2756,1.0607,10.3721,NA,NA,NA,NA,0.7514,6.5018,0.4923,4.4455,1.2758,11.3836
2023 THD,KSTdGD80.273,WIL,-1.2642,-1.2642,0.2495,0.2495,0,0.3552,2.6495,1.1285,7.6498,NA,NA,NA,NA,-1.2642,4.6666,-0.2324,4.3223,1.1312,9.9326
2023 THD,KSTdGD80.274,WIL,1.405,1.405,0.2495,0.2495,0,-0.4525,3.3548,0.8532,10.6834,NA,NA,NA,NA,1.405,6.562,-0.6438,4.4316,1.91,11.4005
2023 THD,KSTdGD80.275,WIL,0.2536,0.2536,0.2495,0.2495,0,-0.5627,3.3561,1.3247,10.684,NA,NA,NA,NA,0.2536,6.5655,0.2827,4.4409,0.3027,11.4084
2023 THD,KSTdGD80.276,WIL,1.2392,1.2392,0.2495,0.2495,0,0.146,2.8129,-0.2604,8.5217,NA,NA,NA,NA,1.2392,5.2287,-1.0317,4.335,0.9,10.1386
2023 THD,KSTdGD80.277,WIL,0.4045,0.4045,0.2495,0.2495,0,-0.7284,3.3567,-0.1152,10.6845,NA,NA,NA,NA,0.4045,6.5622,-1.7399,4.4435,0.9586,11.4093
2023 THD,KSTdGD80.278,WIL,-1.7972,-1.7972,0.2495,0.2495,0,-1.0244,3.3551,1.0037,10.6835,NA,NA,NA,NA,-1.7972,6.5604,-0.3059,4.4291,1.3046,11.3939
2023 THD,KSTdGD80.279,WIL,0.6842,0.6842,0.2495,0.2495,0,1.2243,2.6511,0.5496,7.6508,NA,NA,NA,NA,0.6842,4.6691,0.4514,4.3356,0.5957,9.9493
2023 THD,KSTdGD80.28,WIL,-0.2342,-0.2342,0.2495,0.2495,0,-1.1117,6.1687,1.3791,19.2043,NA,NA,NA,NA,-0.2342,11.7808,-0.2297,8.7878,-0.0058,21.5406
2023 THD,KSTdGD80.280,WIL,0.5423,0.5423,0.2495,0.2495,0,-0.9574,3.3558,0.0299,10.6836,NA,NA,NA,NA,0.5423,6.5642,-0.6968,4.4357,0.3653,11.403
2023 THD,KSTdGD80.281,WIL,0.0445,0.0445,0.2495,0.2495,0,-0.9733,3.3559,0.5448,10.6835,NA,NA,NA,NA,0.0445,6.565,-0.2127,4.4347,0.2041,11.4079
2023 THD,KSTdGD80.282,WIL,0.7443,0.7443,0.2495,0.2495,0,0.5947,3.3569,-0.1771,10.6849,NA,NA,NA,NA,0.7443,6.5641,-0.6725,4.4455,-0.2311,11.4082
2023 THD,KSTdGD80.284,WIL,0.0593,0.0593,0.2495,0.2495,0,0.6796,3.3561,-0.0245,10.6834,NA,NA,NA,NA,0.0593,6.5626,NA,NA,1.3084,11.3993
2023 THD,KSTdGD80.285,WIL,-0.8554,-0.8554,0.2495,0.2495,0,0.0375,2.813,0.2446,8.5215,NA,NA,NA,NA,-0.8554,5.2306,-0.9204,4.3485,-1.5148,10.1698
2023 THD,KSTdGD80.286,WIL,0.374,0.374,0.2495,0.2495,0,0.5571,3.2537,-0.2268,10.2621,NA,NA,NA,NA,0.374,6.4742,0.4421,4.4238,-0.3753,11.3612
2023 THD,KSTdGD80.287,WIL,-1.5102,-1.5102,0.2495,0.2495,0,0.0385,3.3561,0.2888,10.6837,NA,NA,NA,NA,-1.5102,6.5662,1.0985,4.4405,-1.5732,11.4122
2023 THD,KSTdGD80.29,WIL,0.0732,0.0732,0.2495,0.2495,0,1.0728,5.3381,-0.4703,16.2221,NA,NA,NA,NA,0.0732,10.8384,-1.5256,8.7775,0.0124,20.9982
2023 THD,KSTdGD80.290,WIL,-0.5105,-0.5105,0.2495,0.2495,0,1.0981,2.8795,1.0493,9.1833,NA,NA,NA,NA,-0.5105,6.2367,0.9647,4.449,1.0504,11.1619
2023 THD,KSTdGD80.291,WIL,0.1002,0.1002,0.2495,0.2495,0,-1.1962,2.8119,0.3112,8.5209,NA,NA,NA,NA,0.1002,5.2249,1.2658,4.3336,-3.2478,10.1527
2023 THD,KSTdGD80.292,WIL,1.9852,1.9852,0.2495,0.2495,0,-0.578,3.3569,0.3443,10.6851,NA,NA,NA,NA,1.9852,6.2361,-0.1374,4.447,0.1715,11.4166
2023 THD,KSTdGD80.293,WIL,0.3845,0.3845,0.2495,0.2495,0,0.1869,3.3562,1.4565,10.6832,NA,NA,NA,NA,0.3845,6.5614,1.6628,4.4326,-0.8923,11.3985
2023 THD,KSTdGD80.294,WIL,1.2479,1.2479,0.2495,0.2495,0,-0.0831,2.8775,-0.453,9.1802,NA,NA,NA,NA,1.2479,6.2604,-0.4927,4.4296,0.9567,11.121
